Ticker,Stock,Secteur,Pays,Bourse de valeurs,Devise de marché,roe,de_ratio,roic,roe_avg_3y,roe_std_3y,roic_avg_3y,roic_std_3y,roic_persist_6y,roe_persist_6y,roic_persist20_6y,roe_persist20_6y,roic_downside_6y,roe_downside_6y,roic_drawdown_6y,roe_drawdown_6y,years_roic_6y,years_roe_6y,roic_persist10_6y,roe_persist10_6y,net_debt_to_ebit,total_equity,net_margin,revenue_growth_3y,assets_to_equity
"7746","OKAMOTO GLASS CO., LTD.","","Japon","JPX","JPY","","3.29","","6.38","1.21","1.27","0.72","0","1","0","0","6.04","33.73","75.48","66.93","5","5","0","1","","1803532000.00","","2.25","4.81"
"7744","NORITSU KOKI CO., LTD.","","Japon","JPX","JPY","6.93","0.15","7.76","6.52","1.25","6.71","1.08","0","1","0","1","4.12","2.84","161.71","91.95","6","6","0","1","-3.17","228589000000.00","13.12","14.12","1.32"
"6659","MEDIA LINKS CO., LTD.","","Japon","JPX","JPY","-58.60","0.03","-27.69","-30.49","24.96","-15.79","11.30","0","0","0","0","13.47","35.06","0.00","0.00","6","6","0","0","","2519488000.00","-62.21","-13.33","1.22"
"6666","RIVER ELETEC CORP.","","Japon","JPX","JPY","-0.27","1.02","-1.00","-1.64","1.31","-0.82","0.58","2","3","0","3","4.90","11.82","106.93","107.18","6","6","2","3","","4586503000.00","-0.21","2.99","2.34"
"7727","OVAL CORPORATION","","Japon","JPX","JPY","8.83","0.14","7.73","7.68","1.14","6.61","0.98","0","0","0","0","4.03","3.76","5.47","14.38","6","6","0","0","-0.88","16215813000.00","9.21","4.24","1.52"
"7729","TOKYO SEIMITSU CO., LTD.","","Japon","JPX","JPY","13.45","0.08","16.47","13.88","1.35","14.79","1.75","6","5","2","0","1.92","2.56","44.22","25.90","6","6","6","6","-1.14","192914000000.00","14.88","11.30","1.30"
"7730","MANI INC.","","Japon","JPX","JPY","8.77","0.00","15.18","11.19","2.10","19.04","3.34","6","3","2","0","2.99","2.38","27.75","29.84","6","6","6","4","-2.28","53561000000.00","15.49","10.62","1.08"
"7731","NIKON CORPORATION","","Japon","JPX","JPY","-14.02","0.37","-12.84","-2.72","9.99","-3.18","8.60","0","0","0","0","12.42","11.23","263.78","288.95","6","6","0","0","","588196000000.00","-12.71","-2.83","1.83"
"7735","SCREEN HOLDINGS CO., LTD.","","Japon","JPX","JPY","20.28","0.01","33.01","22.13","2.60","37.60","4.79","5","5","5","4","14.38","7.73","22.46","19.20","6","6","5","5","-1.81","486682000000.00","15.19","9.53","1.48"
"7740","TAMRON CO., LTD.","","Japon","JPX","JPY","13.98","0.01","21.70","16.48","2.50","26.14","4.36","5","4","4","0","8.99","6.24","28.64","26.34","6","6","5","5","-2.06","85911000000.00","13.82","9.13","1.23"
"7741","HOYA CORPORATION","","Japon","JPX","JPY","25.06","0.04","76.80","22.16","2.52","71.44","4.83","6","6","6","5","5.04","1.37","2.06","9.15","6","6","6","6","-0.97","1035004000000.00","25.25","12.09","1.26"
"7733","OLYMPUS CORPORATION","","Japon","JPX","JPY","8.72","0.30","7.41","19.69","13.48","8.22","5.16","3","4","0","3","5.62","12.16","78.73","74.90","6","6","4","4","0.23","812040000000.00","6.75","3.90","1.89"
"6645","OMRON CORPORATION","","Japon","JPX","JPY","3.23","0.24","3.78","2.00","1.09","3.38","0.51","1","0","0","0","4.08","3.34","77.03","88.93","6","6","3","1","1.35","1000562000000.00","4.08","-3.19","1.52"
"6622","DAIHEN CORPORATION","","Japon","JPX","JPY","9.66","0.50","6.01","10.27","2.08","6.12","0.59","0","1","0","0","1.18","1.27","40.15","31.96","6","6","0","3","2.71","170744000000.00","6.58","12.28","1.88"
"7803","BUSHIROAD INC.","","Japon","JPX","JPY","14.80","0.46","17.38","9.86","5.51","10.32","7.89","4","4","1","1","8.19","5.87","92.31","83.07","6","6","5","5","-2.76","25222053000.00","6.39","7.29","1.97"
"6625","JALCO HOLDINGS INC.","","Japon","JPX","JPY","9.48","3.37","4.40","11.24","11.88","4.83","2.73","0","2","0","1","1.07","4.92","69.77","98.58","6","6","0","2","11.67","18953868000.00","10.59","15.51","4.84"
"7794","EDP CORP.","","Japon","JPX","JPY","-94.21","0.28","-48.16","-50.76","46.17","-24.26","22.16","3","3","2","2","36.35","68.64","225.29","461.23","6","6","3","3","","1709703000.00","-467.67","-17.42","1.47"
"6627","TERA PROBE INC.","","Japon","JPX","JPY","12.21","0.48","9.21","12.91","1.44","9.94","0.87","0","3","0","0","5.14","6.02","15.50","21.78","6","6","2","4","1.65","59928687000.00","16.65","8.59","1.68"
"6629","TECHNO HORIZON CO., LTD.","","Japon","JPX","JPY","22.00","1.11","7.44","8.94","14.23","3.92","3.22","1","2","0","2","2.94","16.43","114.67","173.01","6","6","1","3","3.86","12277734000.00","4.79","2.80","3.21"
"6630","YA-MAN LTD.","","Japon","JPX","JPY","2.81","0.00","3.14","6.62","7.70","11.97","16.26","4","3","3","1","17.71","8.06","94.57","93.36","6","6","4","3","-22.72","24386000000.00","2.82","-23.69","1.14"
"6632","JVC KENWOOD CORPORATION","","Japon","JPX","JPY","12.07","0.46","8.67","13.69","2.56","9.29","1.15","0","4","0","0","4.13","5.26","27.04","32.76","6","6","2","4","0.02","149698000000.00","4.75","-0.36","2.32"
"6644","OSAKI ELECTRIC CO., LTD.","","Japon","JPX","JPY","10.16","0.03","6.40","7.46","2.46","5.85","0.48","0","0","0","0","2.10","2.86","52.67","93.03","6","6","0","1","-2.15","68831000000.00","6.65","2.98","1.45"
"7771","NIHON SEIMITSU CO., LTD.","","Japon","JPX","JPY","19.99","1.31","6.25","15.75","15.43","5.45","0.79","0","3","0","1","7.53","31.54","13.65","104.75","6","6","0","3","4.62","2038438000.00","4.44","8.33","2.95"
"7774","JAPAN TISSUE ENGINEERING CO., LTD.","","Japon","JPX","JPY","-13.46","0.00","-15.25","-5.12","7.95","-5.75","9.65","0","0","0","0","4.94","4.69","477.48","665.55","6","6","0","0","","5090284000.00","-33.66","-6.82","1.12"
"7776","CELLSEED INC.","","Japon","JPX","JPY","-64.35","0.10","-83.33","-51.57","12.34","-64.58","16.27","0","0","0","0","12.34","10.42","0.00","0.00","6","6","0","0","","1268380000.00","-1319.46","-33.66","1.31"
"7777","3-D MATRIX LTD.","","Japon","JPX","JPY","92.22","0.09","22.99","-53.56","143.51","-14.81","34.13","1","1","1","1","30.32","83.84","0.00","0.00","6","6","1","1","-1.67","6796421000.00","38.18","54.02","1.44"
"7779","CYBERDYNE INC.","","Japon","JPX","JPY","0.37","0.01","-3.52","-1.80","2.19","-4.29","1.46","0","0","0","0","1.49","1.75","0.00","0.00","6","6","0","0","","39609000000.00","3.82","-6.01","1.24"
"7780","MENICON CO., LTD.","","Japon","JPX","JPY","6.53","0.78","5.06","6.33","0.47","5.38","0.30","0","0","0","0","1.60","1.92","43.40","44.34","6","6","0","2","4.06","95103000000.00","4.71","3.97","2.05"
"6635","DI-NIKKO ENGINEERING CO., LTD.","","Japon","JPX","JPY","3.78","1.43","2.17","5.00","1.27","2.48","0.34","0","1","0","0","1.00","4.56","37.46","120.34","6","6","0","1","9.97","8237846000.00","0.83","-2.91","3.50"
"6634","NCXX GROUP INC.","","Japon","JPX","JPY","-19.79","1.39","-3.66","-16.24","7.21","-5.20","1.34","1","2","0","2","6.89","87.51","148.72","155.59","6","6","1","2","","3028296000.00","-20.44","102.73","44.48"
"6638","MIMAKI ENGINEERING CO., LTD.","","Japon","JPX","JPY","18.69","0.60","15.40","18.18","2.77","13.87","3.35","2","5","0","1","6.22","9.98","4.82","9.54","6","6","3","5","0.80","40106353000.00","8.09","5.22","2.07"
"7552","HAPPINET CORPORATION","","Japon","JPX","JPY","17.41","0.00","30.11","14.57","2.51","23.56","6.16","5","3","2","0","4.11","3.08","0.00","7.26","6","6","5","3","-3.34","60284000000.00","2.30","11.93","2.39"
"7322","SAN JU SAN FINANCIAL GROUP INC.","","Japon","JPX","JPY","5.65","1.22","","4.39","1.15","","","","0","","0","","1.06","","0.00","0","6","","0","","231174000000.00","15.52","11.73","19.83"
"7320","SOLVVY INC.","","Japon","JPX","JPY","","0.84","","67.65","9.37","7.31","0.66","0","5","0","5","2.33","19.54","17.39","21.26","5","5","0","5","","3005263000.00","","36.71","8.18"
"7318","SERENDIP HOLDINGS CO. LTD.","","Japon","JPX","JPY","34.07","1.34","7.43","24.35","12.88","5.06","2.06","0","3","0","2","1.03","4.55","32.06","59.55","6","6","0","3","4.20","17063168000.00","8.39","60.80","3.38"
"7313","TS TECH CO., LTD.","","Japon","JPX","JPY","2.96","0.00","1.58","3.44","0.53","3.14","1.36","0","0","0","0","1.46","0.50","86.60","68.24","6","6","1","0","-10.77","327597000000.00","2.18","0.07","1.29"
"7309","SHIMANO INC.","","Japon","JPX","JPY","3.90","0.00","5.09","6.98","2.72","8.24","3.48","3","2","3","1","9.41","4.20","86.64","80.75","6","6","4","3","-9.16","869501000000.00","7.33","-0.86","1.08"
"7299","FUJI OOZX INC.","","Japon","JPX","JPY","6.86","0.01","6.92","6.25","0.98","5.82","1.28","0","0","0","0","1.69","1.75","43.12","39.13","6","6","0","0","-2.17","32566760000.00","7.49","11.55","1.17"
"7296","FCC CO. LTD.","","Japon","JPX","JPY","9.60","0.02","10.13","8.43","1.23","8.28","2.28","0","0","0","0","1.47","1.89","1.71","0.00","6","6","1","0","-4.07","206298000000.00","7.21","4.19","1.28"
"7138","TORICO CO., LTD.","","Japon","JPX","JPY","-29.91","0.10","-6.03","-36.24","14.06","-18.70","11.90","3","2","2","1","23.80","28.73","157.30","241.87","6","6","3","2","","1634966000.00","-11.45","-9.57","1.37"
"7287","NIPPON SEIKI CO., LTD.","","Japon","JPX","JPY","3.84","0.11","2.61","3.07","0.68","1.86","0.93","0","0","0","0","2.32","2.55","671.43","460.61","6","6","0","0","-3.33","233880000000.00","2.66","2.46","1.48"
"7282","TOYODA GOSEI CO., LTD.","","Japon","JPX","JPY","11.33","0.20","7.97","9.95","2.18","7.45","1.02","0","0","0","0","1.74","2.58","31.53","50.99","6","6","0","2","-0.32","615160000000.00","5.94","3.47","1.61"
"7280","MITSUBA CORPORATION","","Japon","JPX","JPY","9.13","1.10","7.37","11.92","2.92","7.46","0.41","0","1","0","0","2.74","3.34","30.95","38.93","6","6","0","2","1.79","133465000000.00","3.20","0.64","2.61"
"7139","TOKYO KOATSU CO. LTD.","","Japon","JPX","JPY","8.98","0.57","5.79","8.24","1.30","4.70","1.11","0","0","0","0","1.66","1.98","25.63","25.19","6","6","0","0","1.25","3844119000.00","2.40","5.95","2.86"
"7140","PETGO CORP.","","Japon","JPX","JPY","-22.62","1.07","-11.11","1.68","21.24","5.18","14.18","3","4","0","3","14.16","24.20","165.08","186.50","6","6","5","5","","1038915000.00","-3.45","-13.45","3.04"
"7148","FINANCIAL PARTNERS GROUP CO., LTD.","","Japon","JPX","JPY","32.84","0.94","11.68","35.28","5.83","10.86","1.46","0","4","0","4","5.39","17.49","0.43","21.70","6","6","2","5","1.52","57185000000.00","13.99","35.05","2.22"
"7279","HI-LEX CORPORATION","","Japon","JPX","JPY","5.13","0.05","1.43","1.94","3.16","0.74","0.86","0","0","0","0","1.47","2.51","1753.33","193.14","6","6","0","0","-15.87","191692000000.00","3.17","0.92","1.44"
"7278","EXEDY CORPORATION","","Japon","JPX","JPY","7.76","0.26","6.56","3.49","6.38","2.45","7.76","0","0","0","0","6.17","5.06","227.45","162.85","6","6","0","0","-1.19","208272000000.00","5.14","-0.72","1.54"
"7276","KOITO MANUFACTURING CO., LTD.","","Japon","JPX","JPY","3.05","0.00","6.58","5.59","2.24","7.15","1.03","0","0","0","0","1.15","2.30","41.06","58.05","6","6","1","0","-5.30","676082000000.00","2.18","-0.14","1.34"
"7327","DAISHI HOKUETSU FINANCIAL GROUP INC.","","Japon","JPX","JPY","8.03","1.42","","6.22","1.71","","","","0","","0","","1.22","","0.00","0","6","","0","","569449000000.00","20.96","21.63","19.04"
"7133","HYUGA PRIMARY CARE CO., LTD.","","Japon","JPX","JPY","19.67","1.18","11.24","27.90","8.08","14.88","3.15","5","6","3","4","5.60","9.35","76.06","49.64","6","6","6","6","2.69","2731546000.00","4.19","20.26","3.03"
"7373","AIDMA HOLDINGS INC.","","Japon","JPX","JPY","28.14","0.02","55.69","26.36","2.37","53.42","3.87","6","6","6","6","11.48","2.37","12.21","26.51","6","6","6","6","-1.91","7208989000.00","14.78","21.04","1.51"
"7366","LITALICO INC.","","Japon","JPX","JPY","20.41","1.46","10.97","27.45","11.70","10.96","0.02","2","5","1","5","18.58","55.63","62.42","50.16","6","6","5","5","2.80","14360000000.00","7.16","17.56","3.05"
"7337","HIROGIN HOLDINGS INC.","","Japon","JPX","JPY","8.15","2.26","","6.80","1.39","","","","0","","0","","1.49","","44.37","0","6","","0","","568821000000.00","24.29","13.35","21.47"
"7272","YAMAHA MOTOR CO., LTD.","","Japon","JPX","JPY","2.88","0.87","3.22","9.74","6.50","6.42","3.54","2","3","0","0","3.59","6.97","74.73","85.53","6","6","3","4","5.06","1198326000000.00","1.38","2.44","2.42"
"7354","DIRECT MARKETING MIX INC.","","Japon","JPX","JPY","9.39","0.43","8.09","5.92","3.62","6.22","1.67","3","3","2","3","7.72","13.10","80.23","93.42","6","6","3","3","0.39","14881414000.00","5.92","-8.07","1.84"
"7356","RETTY INC.","","Japon","JPX","JPY","3.59","1.34","3.62","-64.82","96.70","-23.67","33.46","0","0","0","0","31.10","75.16","0.00","0.00","6","6","0","0","4.45","339289000.00","0.72","2.35","2.75"
"7269","SUZUKI MOTOR CORPORATION","","Japon","JPX","JPY","13.87","0.18","9.66","14.36","0.57","9.83","0.78","0","3","0","0","3.23","3.25","25.39","7.41","6","6","1","4","-1.03","4153109000000.00","8.64","8.38","1.60"
"7211","MITSUBISHI MOTORS CORPORATION","","Japon","JPX","JPY","2.18","0.41","4.14","8.11","7.94","9.68","6.40","2","3","0","1","11.92","39.71","76.68","90.97","6","6","3","3","-0.58","963318000000.00","0.73","1.90","2.51"
"7205","HINO MOTORS LTD.","","Japon","JPX","JPY","-59.54","1.68","5.14","-25.57","32.67","1.95","2.99","0","0","0","0","1.97","31.52","119.32","1116.04","6","6","0","0","3.98","251020000000.00","-12.53","6.11","5.89"
"7203","TOYOTA MOTOR CORPORATION","","Japon","JPX","JPY","10.23","1.05","4.56","13.08","2.75","5.89","1.27","0","2","0","0","0.73","1.34","35.77","34.92","6","6","0","4","3.69","41020068000000.00","7.86","6.02","2.57"
"7202","ISUZU MOTORS LTD.","","Japon","JPX","JPY","10.91","0.52","6.17","12.63","1.84","5.36","4.31","0","4","0","0","4.43","4.61","92.84","25.12","6","6","0","5","2.25","1663983000000.00","5.02","62.47","2.20"
"7201","NISSAN MOTOR CO., LTD.","","Japon","JPX","JPY","-9.86","1.70","-0.06","-4.50","10.36","1.00","1.71","0","0","0","0","1.18","7.65","102.01","248.92","6","6","0","0","114.74","5241668000000.00","-4.39","-2.71","3.78"
"7164","ZENKOKU HOSHO CO., LTD.","","Japon","JPX","JPY","13.45","0.12","7.86","13.55","0.25","8.72","0.79","2","6","0","0","1.96","0.72","43.78","17.87","6","6","3","6","-2.09","245146000000.00","55.37","6.65","2.04"
"7167","MEBUKI FINANCIAL GROUP INC.","","Japon","JPX","JPY","8.24","1.19","","6.26","1.85","","","","0","","0","","0.77","","21.41","0","6","","0","","1077190000000.00","24.89","15.94","19.66"
"7199","PREMIUM GROUP CO., LTD.","","Japon","JPX","JPY","27.46","3.36","3.49","28.91","2.83","3.91","0.79","0","6","0","6","0.58","4.27","29.05","21.81","6","6","0","6","7.01","25294000000.00","13.79","18.16","7.87"
"6882","SANSHA ELECTRIC MANUFACTURING CO., LTD.","","Japon","JPX","JPY","1.55","0.10","4.01","5.53","6.46","7.33","6.54","1","1","0","0","2.55","2.19","79.00","88.07","6","6","1","1","-3.05","24923000000.00","1.43","-7.29","1.31"
"7198","SBI ARUHI CORPORATION","","Japon","JPX","JPY","4.22","3.13","2.96","4.24","0.27","2.89","0.26","0","2","0","0","0.73","2.36","56.06","76.86","6","6","0","2","12.18","42237000000.00","7.09","10.88","5.43"
"7170","CHUO INTERNATIONAL GROUP CO., LTD.","","Japon","JPX","JPY","","1.31","","0.46","0.93","-0.90","0.08","0","0","0","0","0.16","4.59","785.71","103.19","5","5","0","0","","660779000.00","","-3.91","2.57"
"7189","NISHI-NIPPON FINANCIAL HOLDINGS INC.","","Japon","JPX","JPY","6.87","2.22","","5.56","1.29","","","","0","","0","","0.85","","12.96","0","6","","0","","627438000000.00","21.45","13.89","22.08"
"7186","CONCORDIA FINANCIAL GROUP, LTD.","","Japon","JPX","JPY","7.96","1.65","","6.63","1.25","","","","0","","0","","1.72","","0.00","0","6","","0","","1418343000000.00","28.74","14.48","18.10"
"7172","JAPAN INVESTMENT ADVISER CO., LTD.","","Japon","JPX","JPY","14.53","2.23","9.99","11.01","5.39","6.03","3.99","0","2","0","0","2.30","3.29","90.22","51.76","6","6","0","2","-1.38","80463000000.00","27.78","33.25","3.65"
"7184","FIRST BANK OF TOYAMA LTD.","","Japon","JPX","JPY","8.58","0.13","","7.05","2.72","","","","0","","0","","1.04","","0.92","0","6","","0","","198569000000.00","31.17","13.75","8.57"
"7182","JAPAN POST BANK CO., LTD.","","Japon","JPX","JPY","5.88","0.30","","4.68","1.12","","","","0","","0","","0.63","","0.00","0","6","","0","","9260091000000.00","29.41","-2.37","24.47"
"7181","JAPAN POST INSURANCE CO., LTD.","","Japon","JPX","JPY","4.57","0.12","0.33","3.77","0.78","0.22","0.10","0","0","0","0","0.01","0.84","6.25","49.75","4","6","0","0","-4.69","4153628000000.00","5.85","3.04","14.07"
"7180","KYUSHU FINANCIAL GROUP INC.","","Japon","JPX","JPY","5.15","1.61","","4.43","0.66","","","","0","","0","","1.19","","0.00","0","6","","0","","761254000000.00","18.06","5.81","17.77"
"7177","GMO FINANCIAL HOLDINGS INC.","","Japon","JPX","JPY","20.21","4.75","6.21","15.70","5.35","4.79","1.55","0","4","0","3","2.00","11.12","56.99","93.89","6","6","0","4","7.01","53014000000.00","20.70","-1.88","26.54"
"7173","TOKYO KIRABOSHI FINANCIAL GROUP, INC.","","Japon","JPX","JPY","10.66","0.22","","8.86","1.66","","","","0","","0","","3.33","","0.00","0","6","","1","","423439000000.00","25.22","14.06","17.28"
"7267","HONDA MOTOR CO., LTD.","","Japon","JPX","JPY","-2.85","0.40","-2.48","4.62","6.60","2.53","4.42","0","0","0","0","3.86","5.84","142.11","129.53","6","6","0","0","","12148072000000.00","-1.62","3.29","2.76"
"7259","AISIN CORPORATION","","Japon","JPX","JPY","8.56","0.27","5.58","6.09","2.19","2.30","3.72","0","0","0","0","3.09","2.14","146.15","71.29","6","6","0","0","0.33","2496097000000.00","3.95","2.10","1.81"
"7256","KASAI KOGYO CO., LTD.","","Japon","JPX","JPY","17.57","2.77","6.69","7.49","14.26","3.89","3.97","0","1","0","0","1.51","6.40","0.00","0.00","5","5","0","1","7.23","26793000000.00","2.11","-8.43","5.42"
"7246","PRESS KOGYO CO., LTD.","","Japon","JPX","JPY","7.94","0.05","7.68","7.67","1.57","7.12","1.37","0","0","0","0","3.16","3.99","39.87","36.92","6","6","0","0","-1.11","134649000000.00","5.15","1.09","1.54"
"7245","DAIDO METAL CO., LTD.","","Japon","JPX","JPY","6.20","0.72","3.69","5.11","0.94","3.35","0.33","0","0","0","0","1.53","4.11","47.35","159.09","6","6","0","0","4.35","91422000000.00","3.79","5.03","2.29"
"7244","ICHIKOH INDUSTRIES, LTD.","","Japon","JPX","JPY","8.39","0.07","6.06","9.44","3.34","6.27","2.05","0","1","0","0","1.53","1.74","48.46","48.71","6","6","0","1","-1.18","80119000000.00","5.42","-10.42","1.62"
"7157","LIFENET INSURANCE COMPANY","","Japon","JPX","JPY","8.57","0.01","","7.33","1.09","","","","0","","0","","16.53","","4.66","0","6","","0","","95609000000.00","24.09","15.55","1.27"
"7241","FUTABA INDUSTRIAL CO., LTD.","","Japon","JPX","JPY","12.79","0.37","7.20","9.66","4.47","6.27","1.29","0","1","0","0","1.35","3.65","29.62","61.00","6","6","0","3","1.72","145851000000.00","2.54","-7.70","2.31"
"7240","NOK CORPORATION","","Japon","JPX","JPY","7.88","0.09","3.46","6.46","1.25","3.15","0.89","0","0","0","0","1.08","3.50","57.18","48.03","6","6","0","0","-2.86","670268000000.00","6.90","-0.81","1.42"
"7220","MUSASHI SEIMITSU INDUSTRY CO., LTD.","","Japon","JPX","JPY","1.84","0.75","6.04","5.32","3.02","5.75","0.31","0","0","0","0","1.59","3.43","29.57","75.85","6","6","0","0","3.22","131251000000.00","0.68","-0.39","2.30"
"7270","SUBARU CORPORATION","","Japon","JPX","JPY","3.31","0.14","-1.66","10.86","6.78","8.87","9.28","2","2","0","0","5.58","3.33","110.47","79.88","6","6","2","2","-37.51","2781661000000.00","1.90","0.87","1.97"
"7224","SHINMAYWA INDUSTRIES LTD.","","Japon","JPX","JPY","9.67","0.39","7.34","8.43","1.16","6.14","1.17","0","0","0","0","0.08","1.00","1.22","7.40","6","6","0","0","0.79","125683000000.00","4.05","5.30","2.36"
"7236","T. HASEGAWA CO., LTD.","","Japon","JPX","JPY","17.24","0.41","12.43","9.77","7.15","8.39","3.89","1","1","0","0","3.28","9.56","80.61","209.39","6","6","1","1","0.48","53069000000.00","5.41","1.13","1.88"
"7238","AKEBONO BRAKE INDUSTRY CO., LTD.","","Japon","JPX","JPY","4.85","0.61","5.16","4.58","3.11","3.20","1.70","0","0","0","0","2.09","18.13","99.33","87.26","6","6","0","1","3.10","57608000000.00","1.72","-1.88","2.24"
"7226","KYOKUTO KAIHATSU KOGYO CO., LTD.","","Japon","JPX","JPY","3.19","0.36","3.86","3.78","1.05","3.27","0.56","0","1","0","0","1.82","0.92","93.15","76.35","6","6","0","1","2.13","114901000000.00","2.29","12.26","1.77"
"7380","JUROKU FINANCIAL GROUP INC.","","Japon","JPX","JPY","6.19","0.91","","5.22","0.85","","","","0","","0","","0.24","","1.91","0","5","","0","","473275000000.00","19.07","12.00","15.90"
"6820","ICOM INC.","","Japon","JPX","JPY","3.79","0.00","4.50","4.57","0.86","5.93","1.28","0","0","0","0","1.98","1.39","48.75","37.79","6","6","0","0","-9.48","73090000000.00","7.21","-0.21","1.12"
